Set_ID,Name,Year,Theme,Theme_Group,Pieces,Minifigures,USD_MSRP,Current_Price
70331-1,Ultimate Macy,2016,Nexo Knights,Action/Adventure,101.0,1.0,9.99,17.952
70333-1,Ultimate Robin,2016,Nexo Knights,Action/Adventure,75.0,1.0,9.99,9.6
70334-1,Ultimate Beast Master,2016,Nexo Knights,Action/Adventure,65.0,1.0,9.99,13.775
70335-1,Ultimate Lavaria,2016,Nexo Knights,Action/Adventure,69.0,1.0,9.99,8.0
70336-1,Ultimate Axl,2016,Nexo Knights,Action/Adventure,69.0,1.0,9.99,19.95
70337-1,Ultimate Lance,2016,Nexo Knights,Action/Adventure,75.0,1.0,9.99,15.0
70338-1,Ultimate General Magmar,2016,Nexo Knights,Action/Adventure,64.0,1.0,9.99,9.6322
70339-1,Ultimate Flama,2016,Nexo Knights,Action/Adventure,67.0,1.0,9.99,21.825
70588-1,Titanium Ninja Tumbler ,2016,Ninjago,Action/Adventure,342.0,3.0,29.99,75.0
70589-1,Rock Roader,2016,Ninjago,Action/Adventure,406.0,4.0,39.99,64.5
70591-1,Kryptarium Prison Breakout,2016,Ninjago,Action/Adventure,207.0,5.0,19.99,48.0
70592-1,Salvage M.E.C.,2016,Ninjago,Action/Adventure,439.0,4.0,39.99,27.0
70593-1,The Green NRG Dragon,2016,Ninjago,Action/Adventure,567.0,5.0,49.99,75.99
70594-1,The Lighthouse Siege,2016,Ninjago,Action/Adventure,767.0,8.0,69.99,199.0
70599-1,Cole's Dragon,2016,Ninjago,Action/Adventure,98.0,2.0,9.99,22.0
70600-1,Ninja Bike Chase,2016,Ninjago,Action/Adventure,231.0,3.0,19.99,34.35
70601-1,Sky Shark,2016,Ninjago,Action/Adventure,221.0,2.0,19.99,50.0
